wpm,raw,accuracy,consistency,date,epoch,song,track uri,tempo (bpm),artist genres
107.2,120.0,93.46%,75.15%,22 Dec 2022  11:04,1671735840,no_matches,no_matches,no_matches,no_matches
107.2,140.0,87.43%,86.84%,22 Dec 2022  11:04,1671735840,no_matches,no_matches,no_matches,no_matches
127.12,147.1,89.30%,87.62%,22 Dec 2022  11:04,1671735840,no_matches,no_matches,no_matches,no_matches
123.92,139.11,95.40%,86.72%,22 Dec 2022  11:01,1671735660,no_matches,no_matches,no_matches,no_matches
104.8,141.6,83.80%,79.83%,22 Dec 2022  11:01,1671735660,no_matches,no_matches,no_matches,no_matches
110.4,122.4,93.63%,80.62%,22 Dec 2022  11:00,1671735600,no_matches,no_matches,no_matches,no_matches
110.4,123.2,96.10%,88.49%,22 Dec 2022  10:38,1671734280,no_matches,no_matches,no_matches,no_matches
114.32,125.52,91.88%,75.39%,21 Dec 2022  22:53,1671691980,no_matches,no_matches,no_matches,no_matches
108.8,135.2,92.90%,76.75%,21 Dec 2022  18:53,1671677580,no_matches,no_matches,no_matches,no_matches
109.53,125.52,89.81%,81.26%,21 Dec 2022  18:53,1671677580,no_matches,no_matches,no_matches,no_matches
114.32,125.52,96.18%,88.50%,21 Dec 2022  17:15,1671671700,no_matches,no_matches,no_matches,no_matches
112.72,121.52,94.74%,83.15%,21 Dec 2022  17:06,1671671160,no_matches,no_matches,no_matches,no_matches
104.73,119.12,92.05%,86.20%,21 Dec 2022  16:25,1671668700,no_matches,no_matches,no_matches,no_matches
106.4,106.4,100.00%,77.12%,21 Dec 2022  16:24,1671668640,no_matches,no_matches,no_matches,no_matches
111.93,115.92,98.62%,80.86%,21 Dec 2022  16:23,1671668580,no_matches,no_matches,no_matches,no_matches
129.51,145.5,91.85%,83.30%,21 Dec 2022  16:20,1671668400,no_matches,no_matches,no_matches,no_matches
117.6,136.8,92.98%,88.54%,21 Dec 2022  15:49,1671666540,no_matches,no_matches,no_matches,no_matches
108.8,117.6,96.60%,85.00%,21 Dec 2022  14:11,1671660660,no_matches,no_matches,no_matches,no_matches
118.4,127.2,95.03%,86.19%,21 Dec 2022  14:10,1671660600,no_matches,no_matches,no_matches,no_matches
102.4,111.2,93.62%,78.79%,21 Dec 2022  01:05,1671613500,Secrets from a Girl (Who's Seen it All),spotify:track:1toRu029yjgrleWg2w3gNU,88.012,"art pop, metropopolis, nz pop, pop"
104.8,121.6,90.85%,82.76%,20 Dec 2022  23:36,1671608160,no_matches,no_matches,no_matches,no_matches
118.4,124.8,97.45%,84.85%,20 Dec 2022  23:36,1671608160,no_matches,no_matches,no_matches,no_matches
103.93,119.92,91.67%,68.44%,20 Dec 2022  16:30,1671582600,no_matches,no_matches,no_matches,no_matches
100.73,133.51,89.22%,83.32%,20 Dec 2022  15:49,1671580140,no_matches,no_matches,no_matches,no_matches
124.72,141.51,95.48%,86.44%,20 Dec 2022  15:48,1671580080,no_matches,no_matches,no_matches,no_matches
124.8,136.8,96.49%,89.47%,20 Dec 2022  12:39,1671568740,no_matches,no_matches,no_matches,no_matches
124.8,131.2,96.34%,81.27%,20 Dec 2022  12:00,1671566400,no_matches,no_matches,no_matches,no_matches
116.0,125.6,97.45%,84.06%,20 Dec 2022  11:56,1671566160,no_matches,no_matches,no_matches,no_matches
103.93,137.51,87.21%,83.49%,19 Dec 2022  16:28,1671496080,no_matches,no_matches,no_matches,no_matches
119.2,137.6,93.60%,86.92%,19 Dec 2022  12:44,1671482640,no_matches,no_matches,no_matches,no_matches
107.2,133.6,91.62%,83.64%,18 Dec 2022  18:04,1671415440,no_matches,no_matches,no_matches,no_matches
114.4,138.4,89.33%,75.60%,17 Dec 2022  18:27,1671330420,no_matches,no_matches,no_matches,no_matches
105.53,140.71,87.50%,85.58%,17 Dec 2022  18:26,1671330360,no_matches,no_matches,no_matches,no_matches
95.2,123.2,89.03%,87.93%,15 Dec 2022  21:41,1671169260,no_matches,no_matches,no_matches,no_matches
107.93,119.92,92.21%,80.37%,15 Dec 2022  17:41,1671154860,no_matches,no_matches,no_matches,no_matches
142.31,148.7,98.39%,85.34%,14 Dec 2022  18:57,1671073020,no_matches,no_matches,no_matches,no_matches
131.2,134.4,98.81%,82.69%,14 Dec 2022  15:46,1671061560,no_matches,no_matches,no_matches,no_matches
121.6,131.2,96.34%,78.75%,13 Dec 2022  19:33,1670988780,no_matches,no_matches,no_matches,no_matches
131.91,135.91,98.82%,85.35%,13 Dec 2022  19:32,1670988720,no_matches,no_matches,no_matches,no_matches
113.6,124.0,94.27%,82.26%,09 Dec 2022  20:42,1670647320,no_matches,no_matches,no_matches,no_matches
116.72,116.72,100.00%,77.35%,09 Dec 2022  20:38,1670647080,no_matches,no_matches,no_matches,no_matches
125.52,127.91,97.53%,81.73%,09 Dec 2022  20:36,1670646960,no_matches,no_matches,no_matches,no_matches
105.6,126.4,87.42%,76.69%,09 Dec 2022  18:08,1670638080,no_matches,no_matches,no_matches,no_matches
113.52,124.72,92.55%,73.11%,08 Dec 2022  17:12,1670548320,no_matches,no_matches,no_matches,no_matches
111.2,123.2,94.90%,82.26%,08 Dec 2022  14:31,1670538660,no_matches,no_matches,no_matches,no_matches
121.6,132.8,94.01%,83.32%,08 Dec 2022  14:31,1670538660,no_matches,no_matches,no_matches,no_matches
108.0,120.0,94.81%,76.82%,08 Dec 2022  14:30,1670538600,no_matches,no_matches,no_matches,no_matches
130.4,130.4,98.79%,80.64%,08 Dec 2022  14:30,1670538600,no_matches,no_matches,no_matches,no_matches
109.53,121.52,91.67%,74.49%,03 Dec 2022  16:42,1670114520,no_matches,no_matches,no_matches,no_matches
110.4,127.2,93.75%,82.32%,03 Dec 2022  15:40,1670110800,no_matches,no_matches,no_matches,no_matches
104.0,116.0,95.24%,75.80%,03 Dec 2022  15:18,1670109480,no_matches,no_matches,no_matches,no_matches
100.0,122.4,88.96%,78.82%,03 Dec 2022  15:18,1670109480,no_matches,no_matches,no_matches,no_matches
97.6,112.8,93.79%,66.08%,03 Dec 2022  10:24,1670091840,The Basics,spotify:track:04bCYAih29vktrZPXlSVb0,104.053,"classic texas country, country, outlaw country"
105.53,114.32,95.14%,77.89%,03 Dec 2022  10:02,1670090520,no_matches,no_matches,no_matches,no_matches
117.6,133.6,93.45%,80.12%,30 Nov 2022  18:10,1669860600,no_matches,no_matches,no_matches,no_matches
122.4,142.4,91.57%,87.74%,30 Nov 2022  15:23,1669850580,no_matches,no_matches,no_matches,no_matches
101.6,129.6,87.65%,70.10%,28 Nov 2022  21:26,1669699560,no_matches,no_matches,no_matches,no_matches
118.4,145.6,89.01%,78.12%,28 Nov 2022  21:26,1669699560,no_matches,no_matches,no_matches,no_matches
113.6,133.6,89.94%,83.64%,27 Nov 2022  19:00,1669604400,no_matches,no_matches,no_matches,no_matches
119.2,126.4,98.73%,86.63%,27 Nov 2022  18:58,1669604280,no_matches,no_matches,no_matches,no_matches
110.4,120.8,96.08%,81.68%,27 Nov 2022  18:56,1669604160,no_matches,no_matches,no_matches,no_matches
116.0,123.2,94.30%,80.74%,26 Nov 2022  10:17,1669486620,no_matches,no_matches,no_matches,no_matches
107.2,115.2,96.53%,78.22%,25 Nov 2022  21:36,1669440960,no_matches,no_matches,no_matches,no_matches
114.32,121.52,95.39%,83.94%,25 Nov 2022  21:32,1669440720,no_matches,no_matches,no_matches,no_matches
118.32,126.32,95.03%,82.83%,25 Nov 2022  16:08,1669421280,no_matches,no_matches,no_matches,no_matches
105.53,128.71,89.22%,67.89%,25 Nov 2022  16:07,1669421220,no_matches,no_matches,no_matches,no_matches
111.2,125.6,95.63%,75.16%,25 Nov 2022  12:35,1669408500,no_matches,no_matches,no_matches,no_matches
90.4,115.2,85.91%,77.80%,25 Nov 2022  12:35,1669408500,no_matches,no_matches,no_matches,no_matches
118.32,118.32,97.37%,76.41%,25 Nov 2022  12:35,1669408500,no_matches,no_matches,no_matches,no_matches
116.72,125.52,94.34%,86.75%,25 Nov 2022  12:34,1669408440,no_matches,no_matches,no_matches,no_matches
118.32,123.12,96.79%,83.61%,24 Nov 2022  19:18,1669346280,no_matches,no_matches,no_matches,no_matches
109.6,123.2,90.38%,83.99%,24 Nov 2022  19:18,1669346280,no_matches,no_matches,no_matches,no_matches
116.72,131.91,93.41%,77.31%,23 Nov 2022  22:00,1669269600,no_matches,no_matches,no_matches,no_matches
123.92,131.11,96.34%,92.19%,23 Nov 2022  17:02,1669251720,no_matches,no_matches,no_matches,no_matches
103.93,125.52,89.31%,85.47%,22 Nov 2022  17:25,1669166700,no_matches,no_matches,no_matches,no_matches
108.8,122.4,92.90%,52.71%,20 Nov 2022  17:18,1668993480,no_matches,no_matches,no_matches,no_matches
124.72,139.11,94.86%,83.24%,20 Nov 2022  17:17,1668993420,no_matches,no_matches,no_matches,no_matches
109.53,109.53,96.50%,80.52%,20 Nov 2022  11:03,1668970980,no_matches,no_matches,no_matches,no_matches
99.13,109.53,93.71%,72.42%,19 Nov 2022  19:03,1668913380,no_matches,no_matches,no_matches,no_matches
112.72,127.91,92.55%,84.99%,18 Nov 2022  21:08,1668834480,no_matches,no_matches,no_matches,no_matches
101.46,122.24,90.97%,82.81%,18 Nov 2022  21:08,1668834480,no_matches,no_matches,no_matches,no_matches
119.12,123.12,96.79%,80.83%,18 Nov 2022  21:08,1668834480,no_matches,no_matches,no_matches,no_matches
95.2,111.2,86.71%,68.68%,18 Nov 2022  14:50,1668811800,no_matches,no_matches,no_matches,no_matches
107.13,123.12,93.04%,75.28%,18 Nov 2022  14:50,1668811800,no_matches,no_matches,no_matches,no_matches
112.72,126.32,91.88%,72.90%,18 Nov 2022  14:50,1668811800,no_matches,no_matches,no_matches,no_matches
113.52,127.12,90.30%,76.06%,18 Nov 2022  14:49,1668811740,no_matches,no_matches,no_matches,no_matches
113.52,134.31,92.35%,84.66%,16 Nov 2022  13:24,1668633840,no_matches,no_matches,no_matches,no_matches
112.65,133.42,90.53%,78.88%,16 Nov 2022  13:24,1668633840,no_matches,no_matches,no_matches,no_matches
108.73,125.52,90.51%,81.06%,15 Nov 2022  17:15,1668561300,no_matches,no_matches,no_matches,no_matches
107.2,115.2,96.53%,74.83%,14 Nov 2022  17:40,1668476400,no_matches,no_matches,no_matches,no_matches
110.33,115.92,97.26%,83.45%,13 Nov 2022  01:39,1668332340,Sixteen,spotify:track:6p6KdVpfKtTMisH5VfWqsL,109.918,"contemporary country, country, country road, modern country rock"
109.6,109.6,99.28%,84.53%,12 Nov 2022  10:08,1668276480,no_matches,no_matches,no_matches,no_matches
103.2,107.2,97.79%,79.28%,12 Nov 2022  10:07,1668276420,no_matches,no_matches,no_matches,no_matches
106.33,112.72,93.06%,78.22%,12 Nov 2022  10:07,1668276420,no_matches,no_matches,no_matches,no_matches
105.53,107.13,98.53%,78.51%,11 Nov 2022  11:45,1668195900,no_matches,no_matches,no_matches,no_matches
111.2,120.0,96.67%,88.45%,11 Nov 2022  11:34,1668195240,no_matches,no_matches,no_matches,no_matches
115.12,128.71,92.68%,78.75%,10 Nov 2022  21:55,1668146100,no_matches,no_matches,no_matches,no_matches
121.6,121.6,98.06%,82.10%,10 Nov 2022  16:56,1668128160,no_matches,no_matches,no_matches,no_matches
110.33,139.11,88.64%,76.00%,10 Nov 2022  16:55,1668128100,no_matches,no_matches,no_matches,no_matches
105.6,112.0,94.48%,73.11%,10 Nov 2022  16:55,1668128100,no_matches,no_matches,no_matches,no_matches
58.36,74.35,95.51%,69.56%,10 Nov 2022  15:12,1668121920,no_matches,no_matches,no_matches,no_matches
127.12,137.51,94.19%,85.11%,09 Nov 2022  16:43,1668040980,no_matches,no_matches,no_matches,no_matches
100.73,107.13,91.49%,79.15%,09 Nov 2022  16:16,1668039360,no_matches,no_matches,no_matches,no_matches
103.13,124.72,87.50%,81.35%,09 Nov 2022  16:15,1668039300,no_matches,no_matches,no_matches,no_matches
99.93,111.93,93.75%,72.36%,08 Nov 2022  16:39,1667954340,no_matches,no_matches,no_matches,no_matches
110.33,120.72,94.70%,79.98%,07 Nov 2022  19:50,1667879400,no_matches,no_matches,no_matches,no_matches
113.6,129.6,93.83%,90.32%,06 Nov 2022  19:34,1667792040,no_matches,no_matches,no_matches,no_matches
116.72,122.32,94.30%,75.03%,06 Nov 2022  18:39,1667788740,no_matches,no_matches,no_matches,no_matches
116.0,120.8,94.84%,81.41%,06 Nov 2022  16:56,1667782560,no_matches,no_matches,no_matches,no_matches
104.73,116.72,95.24%,83.25%,06 Nov 2022  10:14,1667758440,no_matches,no_matches,no_matches,no_matches
113.52,119.92,98.04%,82.03%,05 Nov 2022  21:49,1667710140,no_matches,no_matches,no_matches,no_matches
107.13,115.12,96.53%,81.44%,05 Nov 2022  18:36,1667698560,no_matches,no_matches,no_matches,no_matches
109.53,112.72,97.90%,85.74%,05 Nov 2022  18:36,1667698560,no_matches,no_matches,no_matches,no_matches
112.72,120.72,92.95%,75.22%,04 Nov 2022  08:41,1667576460,no_matches,no_matches,no_matches,no_matches
105.53,125.52,92.45%,80.27%,02 Nov 2022  20:42,1667446920,no_matches,no_matches,no_matches,no_matches
107.13,116.72,94.00%,71.25%,02 Nov 2022  20:41,1667446860,no_matches,no_matches,no_matches,no_matches
108.73,119.92,93.42%,80.64%,02 Nov 2022  19:55,1667444100,no_matches,no_matches,no_matches,no_matches
116.0,128.8,96.30%,80.52%,02 Nov 2022  19:55,1667444100,no_matches,no_matches,no_matches,no_matches
102.26,115.85,94.48%,81.62%,02 Nov 2022  19:45,1667443500,no_matches,no_matches,no_matches,no_matches
108.73,119.92,93.51%,71.67%,02 Nov 2022  19:44,1667443440,no_matches,no_matches,no_matches,no_matches
115.92,135.91,92.94%,89.00%,02 Nov 2022  19:44,1667443440,no_matches,no_matches,no_matches,no_matches
117.6,120.8,97.40%,78.23%,02 Nov 2022  18:15,1667438100,no_matches,no_matches,no_matches,no_matches
100.73,110.33,94.29%,80.18%,02 Nov 2022  18:15,1667438100,no_matches,no_matches,no_matches,no_matches
117.52,129.51,96.30%,84.43%,02 Nov 2022  18:14,1667438040,no_matches,no_matches,no_matches,no_matches
120.72,129.51,96.32%,81.33%,01 Nov 2022  20:03,1667358180,no_matches,no_matches,no_matches,no_matches
113.52,132.71,92.77%,86.21%,31 Oct 2022  18:54,1667267640,no_matches,no_matches,no_matches,no_matches
123.04,123.04,99.35%,87.42%,31 Oct 2022  18:29,1667266140,no_matches,no_matches,no_matches,no_matches
111.85,124.63,93.63%,72.34%,31 Oct 2022  16:20,1667258400,no_matches,no_matches,no_matches,no_matches
105.6,109.6,95.10%,59.33%,31 Oct 2022  14:47,1667252820,no_matches,no_matches,no_matches,no_matches
109.6,124.0,91.25%,75.39%,31 Oct 2022  14:46,1667252760,no_matches,no_matches,no_matches,no_matches
120.64,130.23,94.01%,71.81%,31 Oct 2022  14:06,1667250360,no_matches,no_matches,no_matches,no_matches
131.11,136.71,98.25%,81.94%,31 Oct 2022  09:51,1667235060,no_matches,no_matches,no_matches,no_matches
125.6,128.8,99.38%,87.06%,30 Oct 2022  20:59,1667188740,no_matches,no_matches,no_matches,no_matches
113.52,127.12,91.82%,88.17%,30 Oct 2022  11:51,1667155860,no_matches,no_matches,no_matches,no_matches
109.6,126.4,89.44%,72.48%,30 Oct 2022  11:42,1667155320,no_matches,no_matches,no_matches,no_matches
111.13,120.72,95.39%,83.94%,29 Oct 2022  23:06,1667109960,400 Lux,spotify:track:6rjtB7KSIiJ6v9vrACMlqF,183.991,"art pop, metropopolis, nz pop, pop"
111.93,117.52,97.96%,78.21%,29 Oct 2022  22:53,1667109180,Maroon,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,108.058,pop
110.4,110.4,97.87%,77.42%,29 Oct 2022  11:15,1667067300,no_matches,no_matches,no_matches,no_matches
120.72,124.72,95.63%,77.12%,28 Oct 2022  22:57,1667023020,Writer In The Dark,spotify:track:193Dm5SqYy3hTSbuzxbwKc,71.855,"art pop, metropopolis, nz pop, pop"
123.92,133.51,97.01%,86.14%,28 Oct 2022  16:39,1667000340,no_matches,no_matches,no_matches,no_matches
106.99,128.54,90.24%,84.17%,27 Oct 2022  22:18,1666934280,no_matches,no_matches,no_matches,no_matches
138.4,146.4,97.27%,86.22%,27 Oct 2022  21:41,1666932060,no_matches,no_matches,no_matches,no_matches
104.0,118.4,93.33%,75.78%,26 Oct 2022  22:15,1666847700,no_matches,no_matches,no_matches,no_matches
102.33,138.31,88.44%,84.21%,26 Oct 2022  22:15,1666847700,no_matches,no_matches,no_matches,no_matches
118.96,124.55,95.03%,70.45%,26 Oct 2022  21:34,1666845240,no_matches,no_matches,no_matches,no_matches
115.92,119.12,97.99%,83.78%,26 Oct 2022  19:49,1666838940,no_matches,no_matches,no_matches,no_matches
116.72,133.51,90.53%,81.82%,26 Oct 2022  19:48,1666838880,no_matches,no_matches,no_matches,no_matches
122.4,128.0,97.52%,82.50%,26 Oct 2022  19:47,1666838820,no_matches,no_matches,no_matches,no_matches
115.2,120.0,97.35%,84.41%,26 Oct 2022  19:46,1666838760,no_matches,no_matches,no_matches,no_matches
114.4,128.0,94.38%,78.44%,26 Oct 2022  18:06,1666832760,no_matches,no_matches,no_matches,no_matches
106.33,111.93,93.75%,79.24%,26 Oct 2022  17:15,1666829700,no_matches,no_matches,no_matches,no_matches
109.53,115.92,96.55%,78.08%,25 Oct 2022  21:39,1666759140,no_matches,no_matches,no_matches,no_matches
114.4,124.8,94.97%,78.54%,25 Oct 2022  21:21,1666758060,no_matches,no_matches,no_matches,no_matches
123.2,130.4,95.78%,80.08%,25 Oct 2022  21:20,1666758000,no_matches,no_matches,no_matches,no_matches
117.6,120.8,96.10%,81.70%,25 Oct 2022  21:19,1666757940,no_matches,no_matches,no_matches,no_matches
126.32,130.31,95.81%,85.02%,25 Oct 2022  21:19,1666757940,no_matches,no_matches,no_matches,no_matches
103.2,113.6,95.14%,76.62%,25 Oct 2022  20:38,1666755480,no_matches,no_matches,no_matches,no_matches
104.8,112.0,95.07%,81.56%,25 Oct 2022  20:34,1666755240,no_matches,no_matches,no_matches,no_matches
115.2,127.2,94.41%,80.92%,25 Oct 2022  20:33,1666755180,no_matches,no_matches,no_matches,no_matches
118.4,124.0,98.06%,81.75%,25 Oct 2022  17:38,1666744680,no_matches,no_matches,no_matches,no_matches
92.74,114.32,93.15%,78.62%,25 Oct 2022  17:11,1666743060,no_matches,no_matches,no_matches,no_matches
115.12,125.52,93.83%,76.53%,25 Oct 2022  16:50,1666741800,no_matches,no_matches,no_matches,no_matches
104.8,112.8,93.10%,76.51%,25 Oct 2022  08:58,1666713480,no_matches,no_matches,no_matches,no_matches
112.72,129.51,91.52%,75.38%,24 Oct 2022  22:23,1666675380,no_matches,no_matches,no_matches,no_matches
128.8,137.6,95.45%,84.61%,23 Oct 2022  19:16,1666577760,no_matches,no_matches,no_matches,no_matches
119.12,143.9,89.50%,74.78%,23 Oct 2022  19:16,1666577760,no_matches,no_matches,no_matches,no_matches
112.65,116.64,95.97%,79.05%,23 Oct 2022  16:25,1666567500,no_matches,no_matches,no_matches,no_matches
118.4,128.8,97.52%,76.56%,23 Oct 2022  16:22,1666567320,no_matches,no_matches,no_matches,no_matches
95.94,112.72,94.48%,74.47%,23 Oct 2022  16:22,1666567320,no_matches,no_matches,no_matches,no_matches
105.53,127.91,87.50%,89.36%,23 Oct 2022  16:12,1666566720,no_matches,no_matches,no_matches,no_matches
135.91,144.7,95.68%,82.32%,23 Oct 2022  16:09,1666566540,no_matches,no_matches,no_matches,no_matches
115.92,132.71,93.53%,75.96%,23 Oct 2022  11:09,1666548540,no_matches,no_matches,no_matches,no_matches
117.6,128.0,96.27%,83.52%,21 Oct 2022  22:41,1666417260,no_matches,no_matches,no_matches,no_matches
127.91,131.11,98.78%,88.69%,21 Oct 2022  22:41,1666417260,no_matches,no_matches,no_matches,no_matches
116.72,121.52,96.75%,83.14%,21 Oct 2022  22:40,1666417200,no_matches,no_matches,no_matches,no_matches
104.73,113.52,94.52%,74.98%,21 Oct 2022  17:34,1666398840,no_matches,no_matches,no_matches,no_matches
122.32,139.91,93.14%,89.78%,20 Oct 2022  22:33,1666330380,no_matches,no_matches,no_matches,no_matches
119.12,142.31,93.30%,82.30%,19 Oct 2022  17:55,1666227300,no_matches,no_matches,no_matches,no_matches
119.92,130.31,96.93%,87.49%,19 Oct 2022  15:42,1666219320,no_matches,no_matches,no_matches,no_matches
116.72,134.31,92.90%,84.30%,18 Oct 2022  19:15,1666145700,no_matches,no_matches,no_matches,no_matches
111.05,123.04,95.51%,83.99%,18 Oct 2022  18:03,1666141380,no_matches,no_matches,no_matches,no_matches
119.92,123.92,98.10%,80.13%,17 Oct 2022  20:19,1666063140,no_matches,no_matches,no_matches,no_matches
125.6,130.4,96.39%,80.35%,17 Oct 2022  17:16,1666052160,no_matches,no_matches,no_matches,no_matches
114.32,143.1,90.50%,87.58%,17 Oct 2022  16:54,1666050840,no_matches,no_matches,no_matches,no_matches
108.0,122.4,91.67%,76.50%,16 Oct 2022  13:48,1665953280,no_matches,no_matches,no_matches,no_matches
110.33,129.51,89.63%,79.83%,15 Oct 2022  20:00,1665889200,no_matches,no_matches,no_matches,no_matches
122.4,122.4,98.71%,82.81%,15 Oct 2022  18:18,1665883080,no_matches,no_matches,no_matches,no_matches
111.05,141.41,88.70%,84.47%,15 Oct 2022  18:17,1665883020,no_matches,no_matches,no_matches,no_matches
120.0,124.0,94.34%,81.84%,15 Oct 2022  18:16,1665882960,no_matches,no_matches,no_matches,no_matches
121.52,132.71,95.78%,81.79%,12 Oct 2022  22:22,1665638520,no_matches,no_matches,no_matches,no_matches
126.4,134.4,96.43%,86.88%,12 Oct 2022  21:28,1665635280,no_matches,no_matches,no_matches,no_matches
127.12,138.31,93.75%,79.96%,12 Oct 2022  21:24,1665635040,no_matches,no_matches,no_matches,no_matches
114.32,117.52,97.97%,61.58%,12 Oct 2022  21:22,1665634920,no_matches,no_matches,no_matches,no_matches
112.8,121.6,96.71%,80.98%,12 Oct 2022  17:15,1665620100,no_matches,no_matches,no_matches,no_matches
109.6,114.4,95.89%,79.98%,11 Oct 2022  20:06,1665543960,no_matches,no_matches,no_matches,no_matches
119.92,131.11,95.15%,82.75%,11 Oct 2022  20:02,1665543720,no_matches,no_matches,no_matches,no_matches
123.2,127.2,98.11%,85.88%,11 Oct 2022  19:59,1665543540,no_matches,no_matches,no_matches,no_matches
92.0,104.8,89.63%,75.32%,11 Oct 2022  19:59,1665543540,no_matches,no_matches,no_matches,no_matches
135.2,140.0,97.18%,82.17%,11 Oct 2022  19:55,1665543300,no_matches,no_matches,no_matches,no_matches
97.6,104.8,95.56%,75.66%,11 Oct 2022  19:29,1665541740,no_matches,no_matches,no_matches,no_matches
100.0,115.2,93.15%,79.64%,11 Oct 2022  19:28,1665541680,no_matches,no_matches,no_matches,no_matches
108.73,118.32,94.00%,80.00%,10 Oct 2022  20:03,1665457380,no_matches,no_matches,no_matches,no_matches
116.0,136.8,93.57%,83.42%,10 Oct 2022  20:01,1665457260,no_matches,no_matches,no_matches,no_matches
104.0,118.4,91.45%,76.96%,10 Oct 2022  17:25,1665447900,no_matches,no_matches,no_matches,no_matches
108.8,125.6,93.04%,79.53%,10 Oct 2022  13:41,1665434460,no_matches,no_matches,no_matches,no_matches
121.52,129.51,96.34%,86.87%,10 Oct 2022  13:05,1665432300,Sommarfågel,spotify:track:6ph7pU5RLZOSAwXhZ1jRGn,180.051,"folktronica, gothenburg indie"
109.6,128.0,93.79%,79.18%,10 Oct 2022  12:09,1665428940,no_matches,no_matches,no_matches,no_matches
124.0,131.2,97.56%,85.26%,10 Oct 2022  11:48,1665427680,no_matches,no_matches,no_matches,no_matches
115.92,122.32,97.42%,75.10%,09 Oct 2022  21:17,1665375420,no_matches,no_matches,no_matches,no_matches
120.0,124.0,98.08%,78.41%,09 Oct 2022  21:16,1665375360,no_matches,no_matches,no_matches,no_matches
109.53,126.32,93.17%,80.03%,09 Oct 2022  21:15,1665375300,no_matches,no_matches,no_matches,no_matches
122.32,143.1,92.31%,78.54%,09 Oct 2022  21:15,1665375300,no_matches,no_matches,no_matches,no_matches
108.0,120.0,96.03%,81.70%,09 Oct 2022  21:12,1665375120,no_matches,no_matches,no_matches,no_matches
108.0,120.0,91.56%,80.69%,09 Oct 2022  21:11,1665375060,no_matches,no_matches,no_matches,no_matches
111.13,117.52,93.33%,81.38%,09 Oct 2022  21:09,1665374940,no_matches,no_matches,no_matches,no_matches
96.74,115.92,88.67%,78.71%,09 Oct 2022  21:09,1665374940,no_matches,no_matches,no_matches,no_matches
116.72,116.72,98.65%,78.78%,08 Oct 2022  19:57,1665284220,no_matches,no_matches,no_matches,no_matches
104.8,104.8,98.54%,75.73%,08 Oct 2022  19:56,1665284160,no_matches,no_matches,no_matches,no_matches
113.6,119.2,95.97%,81.82%,08 Oct 2022  19:55,1665284100,no_matches,no_matches,no_matches,no_matches
110.4,120.8,96.08%,74.39%,08 Oct 2022  19:54,1665284040,no_matches,no_matches,no_matches,no_matches
120.8,129.6,98.15%,88.69%,08 Oct 2022  19:53,1665283980,no_matches,no_matches,no_matches,no_matches
111.13,115.12,97.24%,81.24%,08 Oct 2022  16:51,1665273060,no_matches,no_matches,no_matches,no_matches
119.2,123.2,94.90%,88.50%,08 Oct 2022  16:50,1665273000,no_matches,no_matches,no_matches,no_matches
116.72,116.72,98.65%,78.46%,08 Oct 2022  16:50,1665273000,no_matches,no_matches,no_matches,no_matches
101.6,117.6,93.88%,81.67%,08 Oct 2022  16:48,1665272880,no_matches,no_matches,no_matches,no_matches
109.6,126.4,93.13%,77.12%,08 Oct 2022  16:48,1665272880,no_matches,no_matches,no_matches,no_matches
115.12,126.32,94.94%,88.06%,08 Oct 2022  16:47,1665272820,no_matches,no_matches,no_matches,no_matches
133.42,137.42,98.26%,86.17%,08 Oct 2022  16:46,1665272760,no_matches,no_matches,no_matches,no_matches
112.0,112.0,99.29%,80.66%,08 Oct 2022  15:38,1665268680,no_matches,no_matches,no_matches,no_matches
108.8,121.6,92.21%,81.36%,08 Oct 2022  14:28,1665264480,no_matches,no_matches,no_matches,no_matches
128.0,136.8,96.49%,82.81%,08 Oct 2022  14:27,1665264420,no_matches,no_matches,no_matches,no_matches
110.33,116.72,94.70%,72.50%,07 Oct 2022  21:16,1665202560,no_matches,no_matches,no_matches,no_matches
114.32,122.32,95.45%,82.41%,07 Oct 2022  18:40,1665193200,no_matches,no_matches,no_matches,no_matches
121.6,128.0,95.68%,81.11%,07 Oct 2022  18:38,1665193080,no_matches,no_matches,no_matches,no_matches
111.05,132.62,88.89%,70.51%,07 Oct 2022  18:38,1665193080,no_matches,no_matches,no_matches,no_matches
112.0,116.0,98.62%,82.83%,07 Oct 2022  16:55,1665186900,no_matches,no_matches,no_matches,no_matches
110.4,114.4,97.24%,72.59%,07 Oct 2022  16:54,1665186840,no_matches,no_matches,no_matches,no_matches
113.6,121.6,92.95%,78.13%,07 Oct 2022  16:54,1665186840,no_matches,no_matches,no_matches,no_matches
116.8,116.8,97.99%,71.18%,06 Oct 2022  21:39,1665117540,no_matches,no_matches,no_matches,no_matches
120.0,123.2,98.06%,44.71%,06 Oct 2022  15:38,1665095880,no_matches,no_matches,no_matches,no_matches
92.0,112.8,93.01%,67.99%,06 Oct 2022  15:37,1665095820,no_matches,no_matches,no_matches,no_matches
119.2,130.4,95.71%,91.19%,06 Oct 2022  10:37,1665077820,no_matches,no_matches,no_matches,no_matches
103.2,107.2,97.10%,69.21%,06 Oct 2022  10:33,1665077580,no_matches,no_matches,no_matches,no_matches
117.44,121.44,98.68%,82.77%,05 Oct 2022  19:03,1665021780,no_matches,no_matches,no_matches,no_matches
